,id,url,repository_url,labels_url,user
10,2082652795,https://api.github.com/repos/pandas-dev/pandas/issues/56895,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/56895/labels{/name},"{'login': 'tqa236', 'id': 25203655, 'node_id': 'MDQ6VXNlcjI1MjAzNjU1', 'avatar_url': 'https://avatars.githubusercontent.com/u/25203655?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/tqa236', 'html_url': 'https://github.com/tqa236', 'followers_url': 'https://api.github.com/users/tqa236/followers', 'following_url': 'https://api.github.com/users/tqa236/following{/other_user}', 'gists_url': 'https://api.github.com/users/tqa236/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/tqa236/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/tqa236/subscriptions', 'organizations_url': 'https://api.github.com/users/tqa236/orgs', 'repos_url': 'https://api.github.com/users/tqa236/repos', 'events_url': 'https://api.github.com/users/tqa236/events{/privacy}', 'received_events_url': 'https://api.github.com/users/tqa236/received_events', 'type': 'User', 'site_admin': False}"
11,2082642253,https://api.github.com/repos/pandas-dev/pandas/issues/56894,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/56894/labels{/name},"{'login': 'tqa236', 'id': 25203655, 'node_id': 'MDQ6VXNlcjI1MjAzNjU1', 'avatar_url': 'https://avatars.githubusercontent.com/u/25203655?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/tqa236', 'html_url': 'https://github.com/tqa236', 'followers_url': 'https://api.github.com/users/tqa236/followers', 'following_url': 'https://api.github.com/users/tqa236/following{/other_user}', 'gists_url': 'https://api.github.com/users/tqa236/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/tqa236/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/tqa236/subscriptions', 'organizations_url': 'https://api.github.com/users/tqa236/orgs', 'repos_url': 'https://api.github.com/users/tqa236/repos', 'events_url': 'https://api.github.com/users/tqa236/events{/privacy}', 'received_events_url': 'https://api.github.com/users/tqa236/received_events', 'type': 'User', 'site_admin': False}"
12,2082445854,https://api.github.com/repos/pandas-dev/pandas/issues/56892,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/56892/labels{/name},"{'login': 'twoertwein', 'id': 6618166, 'node_id': 'MDQ6VXNlcjY2MTgxNjY=', 'avatar_url': 'https://avatars.githubusercontent.com/u/6618166?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/twoertwein', 'html_url': 'https://github.com/twoertwein', 'followers_url': 'https://api.github.com/users/twoertwein/followers', 'following_url': 'https://api.github.com/users/twoertwein/following{/other_user}', 'gists_url': 'https://api.github.com/users/twoertwein/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/twoertwein/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/twoertwein/subscriptions', 'organizations_url': 'https://api.github.com/users/twoertwein/orgs', 'repos_url': 'https://api.github.com/users/twoertwein/repos', 'events_url': 'https://api.github.com/users/twoertwein/events{/privacy}', 'received_events_url': 'https://api.github.com/users/twoertwein/received_events', 'type': 'User', 'site_admin': False}"
13,2082351524,https://api.github.com/repos/pandas-dev/pandas/issues/56890,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/56890/labels{/name},"{'login': 'lopof', 'id': 17410600, 'node_id': 'MDQ6VXNlcjE3NDEwNjAw', 'avatar_url': 'https://avatars.githubusercontent.com/u/17410600?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/lopof', 'html_url': 'https://github.com/lopof', 'followers_url': 'https://api.github.com/users/lopof/followers', 'following_url': 'https://api.github.com/users/lopof/following{/other_user}', 'gists_url': 'https://api.github.com/users/lopof/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/lopof/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/lopof/subscriptions', 'organizations_url': 'https://api.github.com/users/lopof/orgs', 'repos_url': 'https://api.github.com/users/lopof/repos', 'events_url': 'https://api.github.com/users/lopof/events{/privacy}', 'received_events_url': 'https://api.github.com/users/lopof/received_events', 'type': 'User', 'site_admin': False}"
14,2082046634,https://api.github.com/repos/pandas-dev/pandas/issues/56888,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/56888/labels{/name},"{'login': 'shadiakiki1986', 'id': 8392324, 'node_id': 'MDQ6VXNlcjgzOTIzMjQ=', 'avatar_url': 'https://avatars.githubusercontent.com/u/8392324?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/shadiakiki1986', 'html_url': 'https://github.com/shadiakiki1986', 'followers_url': 'https://api.github.com/users/shadiakiki1986/followers', 'following_url': 'https://api.github.com/users/shadiakiki1986/following{/other_user}', 'gists_url': 'https://api.github.com/users/shadiakiki1986/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/shadiakiki1986/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/shadiakiki1986/subscriptions', 'organizations_url': 'https://api.github.com/users/shadiakiki1986/orgs', 'repos_url': 'https://api.github.com/users/shadiakiki1986/repos', 'events_url': 'https://api.github.com/users/shadiakiki1986/events{/privacy}', 'received_events_url': 'https://api.github.com/users/shadiakiki1986/received_events', 'type': 'User', 'site_admin': False}"
15,2082042416,https://api.github.com/repos/pandas-dev/pandas/issues/56887,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/56887/labels{/name},"{'login': 'shadiakiki1986', 'id': 8392324, 'node_id': 'MDQ6VXNlcjgzOTIzMjQ=', 'avatar_url': 'https://avatars.githubusercontent.com/u/8392324?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/shadiakiki1986', 'html_url': 'https://github.com/shadiakiki1986', 'followers_url': 'https://api.github.com/users/shadiakiki1986/followers', 'following_url': 'https://api.github.com/users/shadiakiki1986/following{/other_user}', 'gists_url': 'https://api.github.com/users/shadiakiki1986/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/shadiakiki1986/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/shadiakiki1986/subscriptions', 'organizations_url': 'https://api.github.com/users/shadiakiki1986/orgs', 'repos_url': 'https://api.github.com/users/shadiakiki1986/repos', 'events_url': 'https://api.github.com/users/shadiakiki1986/events{/privacy}', 'received_events_url': 'https://api.github.com/users/shadiakiki1986/received_events', 'type': 'User', 'site_admin': False}"
16,2081241755,https://api.github.com/repos/pandas-dev/pandas/issues/56883,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/56883/labels{/name},"{'login': 'VISWESWARAN1998', 'id': 16797137, 'node_id': 'MDQ6VXNlcjE2Nzk3MTM3', 'avatar_url': 'https://avatars.githubusercontent.com/u/16797137?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/VISWESWARAN1998', 'html_url': 'https://github.com/VISWESWARAN1998', 'followers_url': 'https://api.github.com/users/VISWESWARAN1998/followers', 'following_url': 'https://api.github.com/users/VISWESWARAN1998/following{/other_user}', 'gists_url': 'https://api.github.com/users/VISWESWARAN1998/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/VISWESWARAN1998/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/VISWESWARAN1998/subscriptions', 'organizations_url': 'https://api.github.com/users/VISWESWARAN1998/orgs', 'repos_url': 'https://api.github.com/users/VISWESWARAN1998/repos', 'events_url': 'https://api.github.com/users/VISWESWARAN1998/events{/privacy}', 'received_events_url': 'https://api.github.com/users/VISWESWARAN1998/received_events', 'type': 'User', 'site_admin': False}"
17,2080847227,https://api.github.com/repos/pandas-dev/pandas/issues/56877,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/56877/labels{/name},"{'login': 'Dr-Irv', 'id': 15113894, 'node_id': 'MDQ6VXNlcjE1MTEzODk0', 'avatar_url': 'https://avatars.githubusercontent.com/u/15113894?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/Dr-Irv', 'html_url': 'https://github.com/Dr-Irv', 'followers_url': 'https://api.github.com/users/Dr-Irv/followers', 'following_url': 'https://api.github.com/users/Dr-Irv/following{/other_user}', 'gists_url': 'https://api.github.com/users/Dr-Irv/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/Dr-Irv/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/Dr-Irv/subscriptions', 'organizations_url': 'https://api.github.com/users/Dr-Irv/orgs', 'repos_url': 'https://api.github.com/users/Dr-Irv/repos', 'events_url': 'https://api.github.com/users/Dr-Irv/events{/privacy}', 'received_events_url': 'https://api.github.com/users/Dr-Irv/received_events', 'type': 'User', 'site_admin': False}"
18,2080830532,https://api.github.com/repos/pandas-dev/pandas/issues/56876,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/56876/labels{/name},"{'login': 'Dr-Irv', 'id': 15113894, 'node_id': 'MDQ6VXNlcjE1MTEzODk0', 'avatar_url': 'https://avatars.githubusercontent.com/u/15113894?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/Dr-Irv', 'html_url': 'https://github.com/Dr-Irv', 'followers_url': 'https://api.github.com/users/Dr-Irv/followers', 'following_url': 'https://api.github.com/users/Dr-Irv/following{/other_user}', 'gists_url': 'https://api.github.com/users/Dr-Irv/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/Dr-Irv/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/Dr-Irv/subscriptions', 'organizations_url': 'https://api.github.com/users/Dr-Irv/orgs', 'repos_url': 'https://api.github.com/users/Dr-Irv/repos', 'events_url': 'https://api.github.com/users/Dr-Irv/events{/privacy}', 'received_events_url': 'https://api.github.com/users/Dr-Irv/received_events', 'type': 'User', 'site_admin': False}"
19,2080795730,https://api.github.com/repos/pandas-dev/pandas/issues/56874,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/56874/labels{/name},"{'login': 'twoertwein', 'id': 6618166, 'node_id': 'MDQ6VXNlcjY2MTgxNjY=', 'avatar_url': 'https://avatars.githubusercontent.com/u/6618166?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/twoertwein', 'html_url': 'https://github.com/twoertwein', 'followers_url': 'https://api.github.com/users/twoertwein/followers', 'following_url': 'https://api.github.com/users/twoertwein/following{/other_user}', 'gists_url': 'https://api.github.com/users/twoertwein/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/twoertwein/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/twoertwein/subscriptions', 'organizations_url': 'https://api.github.com/users/twoertwein/orgs', 'repos_url': 'https://api.github.com/users/twoertwein/repos', 'events_url': 'https://api.github.com/users/twoertwein/events{/privacy}', 'received_events_url': 'https://api.github.com/users/twoertwein/received_events', 'type': 'User', 'site_admin': False}"
